0_1_3_0_5_10_-12_0.03,3917
1_1_1_0_5_7_-8_0.05,4389
0_1_3_1_5_9_-7_0.09,2998
1_0_3_0_5_3_-20_0.09,380
1_1_3_0_5_7_-5_0.02,3143
0_1_1_1_5_7_-20_0.02,3217
0_0_3_1_5_11_-3_0.06,1084
0_0_1_0_5_6_-20_0.03,3324
1_0_1_0_5_3_-19_0.02,625
1_1_1_0_5_4_-16_0.08,637
0_0_1_1_5_7_-16_0.04,2156
0_1_1_0_5_6_-19_0.04,3699
0_0_3_0_5_12_-11_0.05,4289
0_0_1_1_5_3_-13_0.01,2497
0_0_1_1_5_3_-13_0.04,28
0_1_3_1_5_10_-24_0.07,3609
0_1_3_0_5_9_-2_0.09,2702
1_1_3_1_5_2_-21_0.1,1732
0_1_1_1_5_1_-12_0.08,716
0_1_1_1_5_10_-23_0.04,1793
0_1_3_0_5_9_-2_0.03,3138
0_1_1_1_5_10_-23_0.08,81
0_1_3_0_5_9_-2_0.07,2058
0_1_1_1_5_6_-22_0.06,4315
0_0_3_0_5_1_-5_0.04,2098
1_0_1_1_5_12_-19_0.05,249
1_1_3_1_5_7_-9_0.08,1612
1_0_2_1_5_3_-5_0.03,3919
1_1_3_1_5_7_-9_0.05,4859
1_1_1_0_5_1_-4_0.04,2467
1_1_2_0_5_3_-9_0.07,1201
0_1_2_0_5_10_-1_0.08,2022
1_0_2_1_5_3_-5_0.09,1243
0_1_3_1_5_3_-12_0.05,4733
0_1_3_1_5_12_-4_0.09,847
1_0_2_0_5_6_-9_0.05,3559
0_1_2_0_5_2_-25_0.08,4314
0_0_1_1_5_11_-23_0.08,3378
0_0_2_1_5_11_-6_0.09,988
1_0_1_1_5_2_-24_0.08,5029
0_1_3_1_5_1_-15_0.05,3454
1_0_1_1_5_2_-24_0.07,1969
1_0_1_1_5_2_-24_0.04,1154
0_0_2_1_5_12_-17_0.07,1119
0_0_3_1_5_2_-2_0.04,1390
0_0_2_1_5_3_-13_0.03,2283
1_1_3_0_5_8_-10_0.03,288
0_0_3_0_5_10_-20_0.06,1052
0_0_1_0_5_10_-15_0.06,4999
0_0_3_0_5_11_-1_0.04,1943
0_0_3_0_5_11_-1_0.07,3611
0_0_3_0_5_11_-1_0.06,1777
1_1_1_0_5_2_-11_0.1,4587
1_1_3_1_5_11_-9_0.09,2604
0_1_3_0_5_10_-19_0.07,4150
0_0_1_0_5_11_-21_0.09,1822
0_1_3_0_5_1_-8_0.03,1182
0_0_3_1_5_7_-3_0.09,2717
0_0_1_0_5_3_-24_0.05,781
0_0_3_0_5_2_-7_0.07,1097
1_0_1_0_5_8_-11_0.1,953
0_0_1_0_5_3_-24_0.08,2631
0_0_3_0_5_2_-7_0.08,589
0_0_3_1_5_7_-3_0.01,3633
0_0_2_0_5_4_-15_0.05,1721
0_0_1_0_5_1_-7_0.02,3738
1_1_1_0_5_2_-14_0.09,3781
0_0_3_1_5_7_-3_0.05,3928
0_0_3_1_5_5_-19_0.1,1439
0_1_2_1_5_6_-11_0.03,4018
0_0_2_0_5_10_-22_0.09,4270
1_1_3_0_5_2_-17_0.01,172
0_1_2_1_5_3_-25_0.07,4821
0_1_2_0_5_9_-23_0.05,3525
0_1_2_1_5_3_-25_0.05,4808
1_0_2_1_5_3_-12_0.02,1724
0_0_2_0_5_2_-23_0.02,3592
1_1_1_0_5_4_-5_0.08,4757
1_1_2_0_5_6_-17_0.04,1824
1_1_2_1_5_6_-6_0.1,3464
0_0_3_0_5_9_-19_0.03,1750
0_1_2_0_5_4_-4_0.02,4015
0_0_1_1_5_11_-25_0.04,1323
1_1_2_0_5_11_-23_0.07,876
0_0_2_0_5_10_-2_0.09,715
1_1_2_0_5_11_-23_0.03,3253
0_0_3_0_5_2_-9_0.02,2905
1_0_3_0_5_11_-13_0.03,4185
0_0_2_0_5_2_-7_0.06,3798
0_1_2_1_5_4_-11_0.07,493
0_0_3_0_5_7_-13_0.06,1173
0_0_3_0_5_7_-13_0.03,4703
1_0_2_1_5_1_-8_0.06,25
1_0_2_0_5_6_-19_0.04,4581
1_1_3_1_5_6_-12_0.04,120
0_1_3_0_5_6_-23_0.05,307
0_1_1_0_5_3_-12_0.03,3856
0_1_3_1_5_9_-6_0.08,4298
0_1_2_1_5_1_-24_0.01,3822
1_1_1_1_5_9_-24_0.05,296
1_0_1_0_5_1_-12_0.04,4682
0_1_1_0_5_9_-25_0.05,2119
0_1_1_1_5_2_-7_0.09,4729
1_0_1_1_5_8_-17_0.06,4897
0_0_1_1_5_1_-17_0.07,1995
0_1_2_1_5_7_-9_0.08,344
1_1_3_1_5_6_-21_0.06,1578
1_1_1_1_5_10_-25_0.04,2343
0_0_1_1_5_11_-15_0.02,2591
1_0_1_1_5_8_-1_0.1,239
1_0_3_0_5_1_-24_0.07,4728
1_0_2_0_5_4_-6_0.03,780
1_0_3_1_5_3_-12_0.03,2594
0_0_3_0_5_2_-19_0.07,3614
0_1_1_0_5_10_-8_0.06,4580
0_0_1_0_5_7_-13_0.02,2118
0_1_1_0_5_10_-8_0.04,4739
0_0_3_0_5_2_-19_0.03,4704
0_1_1_1_5_5_-2_0.08,96
1_0_1_1_5_2_-17_0.09,3805
1_0_3_1_5_3_-12_0.08,412
1_1_3_1_5_10_-18_0.05,1208
0_0_1_1_5_3_-1_0.02,3844
0_0_1_1_5_9_-16_0.03,2882
0_1_1_1_5_8_-22_0.03,2596
0_0_1_0_5_4_-10_0.03,3548
1_1_2_0_5_11_-4_0.09,2024
0_1_1_1_5_8_-23_0.08,1392
0_1_3_0_5_10_-17_0.02,4156
1_1_3_1_5_2_-10_0.01,2297
1_1_3_0_5_4_-5_0.05,3166
0_0_2_1_5_7_-8_0.07,638
1_0_1_0_5_12_-18_0.06,234
1_0_1_1_5_9_-5_0.04,2371
0_1_1_1_5_2_-15_0.05,4745
1_1_2_0_5_12_-15_0.1,4296
1_0_1_1_5_5_-16_0.07,4114
0_0_1_1_5_6_-22_0.06,1192
0_0_1_1_5_6_-22_0.05,152
1_0_3_0_5_5_-8_0.09,3991
1_1_1_1_5_1_-2_0.1,1059
1_1_2_1_5_8_-24_0.02,2
0_0_2_0_5_6_-10_0.05,4102
1_0_3_1_5_1_-9_0.09,3530
1_1_3_1_5_4_-6_0.02,2719
1_0_2_0_5_4_-24_0.01,1289
0_1_1_1_5_3_-20_0.03,3101
1_0_2_0_5_7_-22_0.08,3803
1_0_3_0_5_5_-5_0.07,2277
1_0_1_0_5_2_-17_0.09,3847
1_1_1_0_5_12_-10_0.05,4570
0_0_2_1_5_8_-14_0.06,420
1_1_1_0_5_12_-10_0.02,4944
1_1_2_1_5_12_-3_0.02,2955
1_0_3_1_5_1_-15_0.05,1087
1_1_3_0_5_11_-14_0.08,4352
1_0_1_1_5_6_-15_0.07,2021
1_0_3_1_5_1_-4_0.03,2811
1_0_1_1_5_6_-15_0.09,3040
1_0_3_0_5_2_-12_0.08,748
1_1_3_0_5_12_-18_0.03,3581
1_1_2_1_5_12_-24_0.07,3376
0_0_3_0_5_4_-20_0.01,285
1_1_3_0_5_7_-16_0.06,4670
0_0_1_1_5_10_-6_0.09,2456
0_1_3_1_5_7_-21_0.08,4700
1_0_1_1_5_8_-6_0.1,1929
1_1_1_0_5_7_-3_0.08,3322
0_0_1_1_5_10_-6_0.07,1560
1_0_1_0_5_1_-13_0.04,4968
1_1_2_0_5_7_-1_0.02,4440
1_1_3_1_5_6_-6_0.05,3573
1_0_1_0_5_9_-4_0.07,3223
1_0_1_1_5_11_-20_0.06,1004
0_1_1_0_5_10_-12_0.09,1584
1_0_1_1_5_11_-23_0.08,4039
1_0_2_1_5_5_-11_0.06,3350
0_0_1_0_5_3_-4_0.1,4877
0_1_1_1_5_9_-25_0.05,4953
0_1_2_0_5_3_-4_0.08,2004
0_0_1_1_5_11_-10_0.07,3099
1_1_3_0_5_9_-4_0.02,4532
0_1_2_0_5_12_-14_0.02,2884
0_0_1_1_5_1_-8_0.07,3194
1_0_3_1_5_5_-1_0.05,2085
0_1_2_1_5_11_-17_0.04,1314
0_0_1_0_5_11_-18_0.01,3590
0_1_2_0_5_10_-3_0.03,2053
0_0_2_0_5_11_-10_0.07,3450
0_0_1_1_5_11_-5_0.07,1266
1_1_3_1_5_12_-24_0.03,3014
1_0_1_1_5_11_-4_0.09,1428
1_1_1_1_5_2_-11_0.09,1116
0_0_3_0_5_5_-14_0.07,2373
0_0_1_1_5_10_-22_0.07,3148
1_1_1_1_5_9_-9_0.01,2477
1_1_1_1_5_2_-11_0.03,1619
0_1_3_0_5_12_-14_0.03,2279
0_1_1_0_5_7_-1_0.04,348
0_0_2_0_5_12_-25_0.06,2405
1_1_2_1_5_4_-18_0.06,2899
0_0_2_0_5_12_-25_0.08,3457
0_0_2_1_5_12_-24_0.06,4827
1_0_1_0_5_1_-5_0.03,2346
0_1_2_0_5_9_-19_0.05,3147
1_0_1_0_5_1_-5_0.05,1161
1_0_1_0_5_9_-7_0.01,4600
0_1_3_1_5_5_-22_0.03,465
1_1_3_1_5_5_-19_0.08,952
1_1_3_0_5_8_-3_0.03,2370
1_1_1_0_5_1_-21_0.05,1037
1_0_3_1_5_6_-3_0.05,3600
0_0_3_0_5_6_-20_0.03,2388
0_1_3_1_5_11_-6_0.08,4913
1_1_3_1_5_5_-19_0.03,257
1_0_1_1_5_4_-3_0.04,669
0_0_1_0_5_3_-2_0.01,2749
0_0_1_1_5_9_-21_0.07,632
0_1_2_1_5_4_-25_0.07,3656
1_0_1_0_5_4_-6_0.09,2311
0_1_3_1_5_8_-15_0.06,4448
1_1_3_1_5_9_-22_0.1,2069
0_0_1_0_5_10_-3_0.03,2789
1_1_2_1_5_2_-2_0.01,3815
1_1_2_0_5_4_-4_0.02,1703
1_1_1_0_5_5_-5_0.04,4760
1_0_3_1_5_12_-25_0.08,4031
1_1_2_1_5_7_-9_0.08,3234
1_0_3_0_5_6_-11_0.08,3519
1_1_1_0_5_9_-1_0.05,4957
1_0_1_1_5_11_-13_0.05,1702
1_0_2_0_5_1_-18_0.03,4010
1_0_2_0_5_8_-4_0.07,801
0_0_2_0_5_6_-7_0.04,133
1_1_3_0_5_10_-18_0.03,4665
1_0_3_0_5_6_-11_0.06,2109
0_1_1_0_5_1_-22_0.08,2124
0_1_2_1_5_6_-13_0.08,2275
1_0_3_1_5_4_-8_0.05,2458
1_0_1_1_5_10_-9_0.05,3734
0_0_3_1_5_5_-18_0.05,1082
1_0_3_0_5_12_-17_0.04,1284
1_1_3_0_5_3_-15_0.1,997
1_1_1_0_5_12_-11_0.04,793
1_1_2_1_5_4_-20_0.05,3999
0_0_2_1_5_9_-12_0.01,4524
1_1_1_0_5_12_-11_0.01,2504
0_1_3_0_5_7_-1_0.03,22
0_1_1_0_5_12_-16_0.04,626
1_1_2_0_5_7_-6_0.07,4435
1_1_2_0_5_7_-15_0.07,1164
0_0_2_1_5_8_-18_0.1,4851
1_1_2_0_5_7_-6_0.03,1808
1_0_2_0_5_5_-6_0.06,2264
1_1_1_1_5_12_-2_0.02,3435
0_1_1_0_5_12_-16_0.08,174
1_0_1_1_5_2_-14_0.08,136
0_1_1_0_5_2_-15_0.06,2382
0_0_1_1_5_3_-12_0.04,2247
1_1_3_1_5_8_-4_0.04,3852
0_0_1_0_5_9_-17_0.03,1709
0_1_1_0_5_3_-15_0.03,2934
1_0_3_1_5_2_-15_0.09,1331
0_0_2_0_5_6_-4_0.04,2512
1_0_3_0_5_1_-23_0.08,711
1_0_3_0_5_1_-23_0.01,2196
0_0_2_0_5_4_-9_0.07,4949
0_1_2_0_5_3_-18_0.05,3672
0_0_2_0_5_4_-9_0.04,928
0_1_1_0_5_4_-10_0.08,2610
0_1_1_1_5_12_-16_0.01,4681
0_0_2_1_5_2_-9_0.02,1368
1_0_2_0_5_5_-22_0.08,392
0_0_2_1_5_2_-9_0.08,1911
0_1_1_1_5_4_-12_0.07,10
1_1_2_0_5_11_-24_0.06,4768
1_1_1_0_5_6_-13_0.04,934
1_1_3_1_5_12_-6_0.02,538
1_0_3_1_5_10_-20_0.05,4324
0_1_3_0_5_6_-17_0.01,1790
0_0_1_1_5_4_-7_0.02,550
0_1_2_1_5_7_-18_0.05,1845
1_1_1_1_5_8_-14_0.07,2439
1_0_1_1_5_10_-9_0.02,3203
1_1_2_0_5_12_-25_0.06,3809
0_1_3_0_5_12_-2_0.06,1650
1_1_2_0_5_1_-4_0.06,2039
0_0_1_0_5_10_-19_0.05,2122
0_1_3_1_5_6_-23_0.04,1939
0_0_1_0_5_10_-19_0.08,4520
1_1_2_1_5_3_-2_0.05,4799
1_0_3_1_5_6_-21_0.04,2821
0_0_2_1_5_10_-14_0.09,4836
1_1_2_1_5_2_-21_0.02,3989
1_0_3_0_5_8_-20_0.09,4904
0_0_2_0_5_4_-18_0.05,4557
1_0_3_1_5_8_-17_0.05,4406
0_1_2_1_5_6_-12_0.09,56
0_1_2_1_5_6_-12_0.06,3134
1_0_2_1_5_1_-16_0.03,3136
0_0_2_0_5_3_-1_0.05,2204
1_0_1_1_5_4_-14_0.07,2001
1_0_2_1_5_2_-15_0.02,2975
0_1_1_1_5_10_-22_0.1,1919
1_1_3_0_5_7_-18_0.08,4640
1_0_1_1_5_4_-14_0.01,727
1_0_2_1_5_3_-14_0.06,4484
0_0_3_1_5_12_-13_0.09,3569
1_0_2_1_5_2_-15_0.08,1410
0_0_1_0_5_4_-1_0.04,3648
0_0_1_1_5_7_-10_0.08,1610
1_1_3_0_5_7_-18_0.02,1785
0_0_3_0_5_1_-22_0.08,2387
0_1_3_0_5_4_-18_0.06,938
0_1_2_0_5_12_-4_0.09,3170
1_0_3_1_5_12_-22_0.03,3604
0_0_1_0_5_9_-10_0.02,1893
1_0_3_1_5_5_-13_0.05,1640
0_1_2_1_5_5_-16_0.1,2968
0_1_1_0_5_4_-2_0.04,2375
0_0_1_0_5_4_-24_0.06,1967
0_0_3_1_5_2_-6_0.01,3766
0_0_2_1_5_9_-19_0.07,4607
1_0_3_0_5_1_-6_0.07,2408
0_0_3_0_5_10_-4_0.07,3827
1_0_1_1_5_9_-19_0.01,8
0_1_3_1_5_9_-16_0.08,235
0_0_2_1_5_6_-21_0.05,1972
1_1_2_0_5_5_-21_0.07,1219
1_1_3_0_5_11_-23_0.01,2915
1_0_2_0_5_4_-2_0.07,4675
1_0_3_1_5_4_-13_0.04,3828
0_1_3_1_5_9_-16_0.06,1360
0_0_2_1_5_12_-6_0.1,1019
1_0_2_0_5_4_-2_0.03,2159
1_1_3_1_5_6_-25_0.09,740
0_0_2_0_5_3_-25_0.06,4990
0_0_1_0_5_3_-10_0.07,1866
0_1_1_0_5_3_-22_0.02,2564
0_1_2_0_5_11_-8_0.06,2734
0_1_1_0_5_4_-13_0.08,4962
1_0_2_0_5_6_-21_0.03,1767
1_1_2_1_5_7_-10_0.08,4577
1_0_3_1_5_7_-13_0.02,1626
1_0_2_1_5_4_-1_0.06,1467
1_1_2_0_5_5_-3_0.06,1093
1_0_3_1_5_2_-5_0.03,1545
0_1_2_1_5_8_-8_0.02,3943
1_1_2_1_5_2_-5_0.07,4090
0_1_1_1_5_6_-11_0.02,278
1_0_2_0_5_3_-10_0.06,1730
1_1_3_1_5_11_-4_0.03,1406
0_0_3_1_5_5_-21_0.06,2624
1_1_2_1_5_12_-19_0.02,1759
1_1_2_1_5_12_-19_0.03,2033
0_0_1_0_5_9_-4_0.01,4309
0_0_1_0_5_1_-25_0.06,4738
1_0_3_0_5_4_-9_0.05,1130
0_0_3_1_5_8_-1_0.04,1502
1_0_3_0_5_3_-9_0.05,1669
0_0_2_0_5_8_-11_0.07,1333
0_0_2_1_5_3_-13_0.08,45
1_1_2_0_5_8_-13_0.07,2482
1_0_3_0_5_3_-9_0.09,4528
0_1_3_1_5_5_-8_0.06,1361
0_1_3_1_5_8_-24_0.09,3750
1_1_2_1_5_7_-10_0.06,753
0_1_3_0_5_1_-4_0.05,2802
0_0_1_0_5_4_-20_0.01,4595
1_0_3_0_5_12_-1_0.01,2712
1_0_1_0_5_2_-22_0.05,1816
1_0_3_0_5_12_-1_0.03,1935
0_0_1_0_5_10_-23_0.04,933
0_0_3_0_5_4_-4_0.01,3899
1_0_3_0_5_2_-9_0.09,2211
0_0_1_0_5_10_-23_0.09,2729
1_1_1_0_5_6_-15_0.09,3755
1_0_3_0_5_3_-21_0.09,201
0_0_3_0_5_6_-22_0.01,89
1_0_3_0_5_5_-22_0.01,771
0_0_2_1_5_4_-8_0.06,1054
1_0_2_1_5_8_-18_0.06,2941
1_0_2_0_5_2_-9_0.06,5005
1_1_3_0_5_9_-3_0.03,2117
0_0_2_0_5_5_-1_0.05,4788
0_1_2_1_5_10_-12_0.08,2660
1_0_3_0_5_10_-6_0.1,1354
1_0_1_1_5_9_-1_0.04,3339
0_1_3_1_5_11_-24_0.08,4336
0_0_1_1_5_5_-4_0.03,1515
1_0_1_0_5_2_-18_0.07,3331
0_0_1_0_5_9_-13_0.07,3433
1_0_1_0_5_2_-18_0.02,4232
1_1_2_1_5_11_-3_0.02,3775
1_0_3_1_5_9_-9_0.01,1882
1_1_1_1_5_6_-12_0.01,1734
1_0_2_1_5_5_-15_0.09,4926
1_1_3_1_5_1_-25_0.07,3057
0_1_3_1_5_1_-18_0.1,1171
0_1_1_1_5_3_-11_0.06,722
1_1_3_1_5_1_-21_0.09,1998
0_1_1_0_5_12_-22_0.02,467
1_0_2_0_5_1_-3_0.08,4860
0_1_1_1_5_3_-11_0.08,365
1_1_2_1_5_1_-6_0.05,3018
0_1_3_0_5_6_-12_0.06,2589
1_1_1_0_5_9_-22_0.1,787
1_1_2_1_5_12_-20_0.01,3302
1_1_2_0_5_7_-17_0.06,4287
1_1_1_0_5_7_-3_0.09,2243
0_1_2_1_5_10_-12_0.01,2345
1_0_3_0_5_4_-1_0.01,4685
1_0_1_1_5_2_-6_0.1,2148
1_1_1_0_5_8_-14_0.07,4865
1_1_1_0_5_8_-14_0.06,3277
0_0_3_1_5_9_-6_0.01,1633
0_1_1_0_5_1_-5_0.04,4167
1_1_1_0_5_3_-6_0.02,2663
0_0_1_0_5_10_-1_0.03,447
0_0_2_0_5_10_-8_0.03,4726
1_0_1_0_5_7_-2_0.09,3332
0_0_3_1_5_6_-20_0.06,4656
1_1_1_0_5_9_-5_0.07,3891
1_0_2_1_5_11_-16_0.03,1861
0_1_1_0_5_9_-4_0.09,1573
0_1_3_0_5_9_-23_0.08,3318
0_1_3_1_5_4_-18_0.09,943
1_1_3_0_5_11_-2_0.09,1285
0_1_2_0_5_8_-25_0.04,1533
1_0_2_1_5_10_-15_0.02,3091
0_0_2_0_5_1_-20_0.07,4066
1_1_2_1_5_5_-24_0.09,565
1_0_3_0_5_1_-17_0.02,1288
1_1_1_1_5_11_-25_0.08,2284
1_0_3_0_5_1_-14_0.07,2514
1_1_1_0_5_3_-2_0.05,4657
1_1_3_0_5_1_-9_0.07,165
1_0_3_0_5_10_-12_0.05,3396
0_0_3_1_5_4_-14_0.08,2029
0_1_3_1_5_7_-4_0.1,453
1_0_3_0_5_10_-12_0.01,1185
1_0_1_0_5_2_-13_0.05,151
1_0_2_0_5_9_-20_0.1,4794
1_0_2_0_5_4_-13_0.02,4158
0_0_2_0_5_12_-11_0.1,300
1_1_3_1_5_5_-5_0.06,1655
0_0_1_1_5_8_-12_0.03,2232
1_0_2_0_5_4_-13_0.07,3184
1_1_3_1_5_5_-5_0.08,142
1_1_3_1_5_5_-5_0.09,1391
1_1_3_0_5_3_-11_0.03,33
1_1_2_1_5_2_-18_0.09,4539
0_0_1_1_5_3_-6_0.04,383
1_1_3_0_5_1_-4_0.05,559
1_0_3_1_5_4_-17_0.07,2389
0_1_1_0_5_6_-8_0.06,4388
1_1_2_1_5_7_-24_0.04,2344
1_1_2_0_5_4_-8_0.05,3141
0_1_3_1_5_10_-22_0.09,146
0_1_2_0_5_9_-3_0.08,1419
1_1_2_0_5_4_-8_0.02,1008
1_0_3_0_5_2_-10_0.08,2657
1_0_1_0_5_2_-12_0.04,2542
1_1_2_1_5_5_-13_0.09,4008
1_1_2_1_5_5_-7_0.09,2266
0_0_3_1_5_11_-2_0.09,2869
0_0_1_0_5_4_-13_0.06,1033
1_0_2_1_5_9_-15_0.03,3284
1_0_2_1_5_11_-7_0.08,2543
0_0_3_1_5_11_-2_0.03,460
0_0_3_1_5_6_-21_0.02,2590
1_0_2_1_5_1_-3_0.02,4923
0_0_1_1_5_9_-11_0.07,1110
1_0_3_0_5_9_-2_0.03,4612
1_1_1_0_5_2_-18_0.09,1936
1_0_3_1_5_2_-19_0.08,3304
1_0_3_0_5_3_-18_0.04,3314
0_0_3_1_5_6_-23_0.02,1264
1_0_3_0_5_9_-2_0.09,4571
1_0_3_1_5_12_-6_0.03,314
0_1_1_1_5_7_-5_0.06,3013
0_1_3_1_5_3_-16_0.09,3879
0_0_2_1_5_5_-25_0.09,1705
1_1_2_1_5_9_-6_0.06,926
0_1_3_0_5_10_-5_0.05,3502
1_0_1_0_5_7_-23_0.09,1079
1_1_1_1_5_10_-11_0.07,3191
1_0_1_0_5_6_-13_0.02,726
0_0_2_0_5_3_-6_0.07,810
0_1_3_0_5_12_-20_0.07,2918
1_0_3_0_5_2_-20_0.04,3969
0_1_3_0_5_12_-20_0.02,2356
0_1_3_0_5_1_-1_0.03,2561
1_1_3_0_5_1_-19_0.05,4264
0_1_2_1_5_5_-25_0.01,4763
0_1_1_0_5_8_-4_0.05,4767
0_1_2_1_5_5_-8_0.05,57
1_1_1_0_5_8_-10_0.06,5015
1_1_1_0_5_3_-25_0.01,4807
0_0_2_0_5_12_-11_0.03,2354
0_0_2_1_5_1_-9_0.09,1884
1_0_1_1_5_11_-2_0.09,4910
1_1_1_1_5_1_-5_0.01,2210
0_1_1_0_5_8_-10_0.1,189
1_0_1_1_5_11_-2_0.03,245
1_1_2_1_5_12_-13_0.1,3545
0_1_3_0_5_12_-23_0.03,2469
1_1_2_1_5_7_-8_0.08,4218
1_1_3_1_5_2_-25_0.03,2376
1_0_1_1_5_10_-24_0.06,298
1_1_1_0_5_10_-6_0.04,4676
0_1_1_1_5_10_-1_0.08,1434
1_1_3_0_5_1_-19_0.08,3784
0_1_1_1_5_10_-1_0.06,476
1_1_1_0_5_4_-3_0.07,147
1_1_3_0_5_10_-19_0.07,2650
1_0_2_1_5_11_-23_0.02,840
1_1_2_1_5_3_-5_0.06,3343
1_0_1_0_5_4_-25_0.08,4025
1_0_2_0_5_4_-10_0.09,3474
1_1_3_1_5_6_-22_0.07,3886
0_0_3_1_5_8_-9_0.08,593
0_0_2_1_5_4_-18_0.01,4849
1_1_1_1_5_8_-23_0.05,3321
1_0_1_1_5_11_-3_0.02,1746
0_0_1_0_5_5_-19_0.07,2786
0_1_3_1_5_8_-6_0.06,1076
0_1_2_0_5_2_-22_0.09,1274
0_1_3_0_5_4_-8_0.08,1848
0_0_2_1_5_7_-16_0.07,3963
1_1_3_0_5_11_-8_0.03,4956
1_1_3_1_5_3_-5_0.05,1814
1_1_2_1_5_10_-17_0.04,1017
1_1_3_0_5_7_-6_0.02,442
0_1_3_1_5_8_-6_0.09,2020
0_0_2_1_5_5_-25_0.1,1296
0_1_1_0_5_11_-25_0.01,2875
1_1_1_0_5_6_-10_0.09,4529
0_1_3_1_5_6_-10_0.09,5007
0_1_2_0_5_8_-24_0.07,1849
0_0_2_1_5_5_-22_0.03,4680
0_0_2_1_5_5_-22_0.06,265
0_0_2_0_5_1_-11_0.02,2982
1_1_2_1_5_11_-15_0.09,1343
1_0_3_0_5_3_-14_0.05,4809
1_0_2_1_5_8_-1_0.08,347
1_1_2_0_5_12_-15_0.08,3299
1_1_1_0_5_8_-13_0.07,1937
0_1_3_1_5_7_-16_0.04,4130
1_0_2_0_5_9_-15_0.05,3621
0_1_1_0_5_1_-12_0.02,2182
0_1_3_0_5_5_-21_0.05,2622
0_0_3_0_5_11_-18_0.06,2723
0_0_2_0_5_12_-8_0.08,2158
1_1_1_0_5_10_-15_0.01,655
0_0_2_0_5_12_-8_0.07,323
0_1_2_0_5_11_-18_0.02,1280
1_1_1_1_5_5_-21_0.08,3213
0_1_2_0_5_12_-3_0.06,1930
1_0_3_1_5_10_-14_0.05,1040
1_1_1_0_5_10_-15_0.09,1874
0_1_3_0_5_9_-14_0.08,3029
0_0_2_0_5_8_-6_0.08,4070
1_1_1_0_5_4_-11_0.08,205
1_1_1_0_5_8_-20_0.09,4474
1_1_1_0_5_9_-17_0.08,1731
0_0_1_1_5_7_-21_0.05,3062
1_1_1_0_5_4_-11_0.05,4137
0_1_3_0_5_9_-14_0.02,1913
0_0_2_0_5_12_-8_0.1,4073
0_1_3_0_5_9_-14_0.04,4121
1_1_2_0_5_8_-23_0.06,603
1_1_2_1_5_6_-2_0.09,4375
0_1_1_0_5_8_-8_0.08,1106
1_0_2_1_5_6_-17_0.02,4173
0_1_1_1_5_1_-25_0.01,3537
0_1_2_1_5_10_-11_0.04,2701
1_1_1_0_5_3_-16_0.04,4873
0_0_1_1_5_1_-7_0.06,3056
0_1_3_1_5_3_-5_0.08,4030
1_1_2_1_5_11_-6_0.06,583
1_1_2_0_5_2_-11_0.04,3201
0_0_2_0_5_12_-12_0.05,2246
0_0_1_1_5_3_-12_0.08,1878
1_1_1_1_5_4_-9_0.07,3286
1_0_2_1_5_6_-17_0.06,1712
0_1_2_1_5_1_-8_0.06,4874
0_0_1_1_5_2_-14_0.04,454
0_1_2_1_5_4_-6_0.03,3285
1_1_2_1_5_10_-9_0.04,3466
1_0_1_0_5_7_-18_0.05,2191
0_0_1_1_5_3_-24_0.02,2783
1_0_1_1_5_9_-20_0.09,4549
0_1_1_0_5_7_-25_0.09,2951
0_1_1_0_5_7_-25_0.08,3731
1_1_2_1_5_10_-9_0.08,956
1_1_2_1_5_10_-9_0.09,1979
1_0_3_1_5_2_-12_0.03,1265
0_1_2_0_5_12_-3_0.09,829
0_0_3_1_5_7_-25_0.05,2226
0_0_1_1_5_12_-16_0.05,4829
0_0_3_0_5_2_-24_0.06,1513
0_0_3_0_5_8_-25_0.02,4245
0_1_2_1_5_3_-5_0.08,889
1_1_3_0_5_7_-7_0.1,3174
1_0_3_0_5_12_-8_0.06,2946
1_0_2_0_5_2_-9_0.01,1029
1_1_1_0_5_9_-13_0.07,729
1_1_1_0_5_9_-13_0.01,3534
0_1_2_1_5_8_-12_0.02,2891
0_0_3_0_5_10_-4_0.09,1476
1_1_3_0_5_2_-13_0.1,2429
1_1_1_1_5_7_-21_0.04,1129
0_0_1_1_5_9_-6_0.07,2262
1_0_1_0_5_1_-15_0.07,681
1_0_1_0_5_1_-15_0.01,3434
0_1_2_0_5_4_-8_0.03,1841
1_0_1_0_5_2_-5_0.06,295
1_0_3_0_5_8_-6_0.07,4454
1_0_1_1_5_12_-9_0.08,4240
0_1_1_1_5_1_-14_0.04,4672
1_1_2_1_5_9_-5_0.04,830
0_1_3_1_5_11_-1_0.03,266
0_0_3_0_5_8_-3_0.07,1719
1_0_1_0_5_11_-15_0.02,4402
1_1_1_0_5_10_-20_0.08,1829
0_1_1_1_5_6_-23_0.08,2864
1_1_3_0_5_12_-12_0.09,4492
1_1_1_1_5_1_-17_0.06,3430
1_1_3_0_5_2_-19_0.07,1012
1_1_3_1_5_7_-12_0.05,4613
0_0_2_0_5_12_-19_0.05,4948
1_1_2_1_5_2_-18_0.04,2441
1_1_2_1_5_11_-15_0.07,4694
1_1_1_1_5_2_-24_0.07,1823
1_0_2_0_5_1_-2_0.07,3403
0_0_1_0_5_1_-18_0.09,4373
1_0_3_0_5_1_-2_0.03,3982
0_1_3_0_5_7_-17_0.07,3804
0_0_2_0_5_9_-7_0.02,1199
0_0_3_0_5_6_-22_0.07,4037
